mine_id,state,mine_type,contractor,year,accident_category,fatal
2GQ,,metal_nonmetal,False,2023,Powered Haulage,False
5DL,UT,metal_nonmetal,False,2023,Fire,False
8SK,ME,metal_nonmetal,False,2023,Powered Haulage,False
A01,AL,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
A1727,,metal_nonmetal,False,2023,Electrical,False
A5566,ME,metal_nonmetal,False,2023,Fire,False
A5566,,metal_nonmetal,False,2023,Entrapment,False
A5566,UT,metal_nonmetal,False,2023,Slip or Fall of Person,False
A5566,UT,metal_nonmetal,False,2023,Fire,False
A5566,UT,metal_nonmetal,False,2023,Slip or Fall of Person,False
A5566,FL,metal_nonmetal,False,2023,Powered Haulage,False
A5566,UT,metal_nonmetal,False,2023,Entrapment,False
A5566,,metal_nonmetal,False,2023,Fire,False
A5566,UT,metal_nonmetal,False,2023,Slip or Fall of Person,False
A7147,,metal_nonmetal,False,2023,Entrapment,True
A7171,UT,metal_nonmetal,False,2023,Slip or Fall of Person,False
A8085,UT,metal_nonmetal,False,2023,Slip or Fall of Person,False
A8664,FL,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
A8972,,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
A9377,,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
B0034,UT,metal_nonmetal,False,2023,Fire,False
B0034,,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
B0034,UT,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
B0424,FL,metal_nonmetal,False,2023,Fall of Roof or Back,False
B0424,NY,metal_nonmetal,False,2023,Slip or Fall of Person,False
B0424,NY,metal_nonmetal,False,2023,Other,False
B0583,ME,metal_nonmetal,False,2023,Slip or Fall of Person,False
B3450,,metal_nonmetal,False,2023,Fire,False
B3450,AL,metal_nonmetal,False,2023,Fire,False
B3450,UT,metal_nonmetal,False,2023,Fire,False
B3450,AL,metal_nonmetal,False,2023,Fire,False
B4028,ME,metal_nonmetal,False,2023,Fire,False
B4028,ME,metal_nonmetal,False,2023,Fire,False
B4028,ME,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
B4028,ME,metal_nonmetal,False,2023,Slip or Fall of Person,False
B4839,,metal_nonmetal,False,2023,Entrapment,False
B5222,UT,metal_nonmetal,False,2023,Machinery,False
B5227,,metal_nonmetal,False,2023,Slip or Fall of Person,False
B5799,,metal_nonmetal,False,2023,"Fall of Face, Rib, Side or Highwall",False
B7166,,metal_nonmetal,False,2023,Powered Haulage,False
B7523,,metal_nonmetal,False,2023,Fire,False
B7529,,metal_nonmetal,False,2023,"Fall of Face, Rib, Side or Highwall",False
B8095,ME,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
B84,AL,metal_nonmetal,False,2023,Slip or Fall of Person,False
B84,AL,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
B9564,CA,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
BZ5,,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
C1216,FL,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
C1216,FL,metal_nonmetal,False,2023,Entrapment,False
C1216,FL,metal_nonmetal,False,2023,Fire,False
C1216,FL,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
C1216,FL,metal_nonmetal,False,2023,Fire,False
C1560,SD,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
C1845,MN,metal_nonmetal,False,2023,Electrical,False
C1845,MN,metal_nonmetal,False,2023,Fire,False
C19,,metal_nonmetal,False,2023,Other,False
C19,,metal_nonmetal,False,2023,Fire,False
C19,,metal_nonmetal,False,2023,Electrical,False
C19,,metal_nonmetal,False,2023,Fire,False
C2627,,metal_nonmetal,False,2023,Slip or Fall of Person,False
C2627,,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
C2627,,metal_nonmetal,False,2023,Fire,False
C2627,,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
C2627,,metal_nonmetal,False,2023,Fire,False
C2627,,metal_nonmetal,False,2023,Electrical,False
C2627,,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
C2627,,metal_nonmetal,False,2023,Electrical,False
C3662,,metal_nonmetal,False,2023,Slip or Fall of Person,False
C3662,,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
C3953,MD,metal_nonmetal,False,2023,Explosives and Breaking Agents,True
C5042,FL,metal_nonmetal,False,2023,Powered Haulage,False
C5098,MN,metal_nonmetal,False,2023,Machinery,False
C5390,UT,metal_nonmetal,False,2023,Fire,False
C5402,MN,metal_nonmetal,False,2023,Fire,True
C858,,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
CV6,UT,metal_nonmetal,False,2023,Powered Haulage,False
D3H,,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
D479,MN,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
D4E,UT,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
DL2,AL,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
F457,,metal_nonmetal,False,2023,Electrical,False
G426,UT,metal_nonmetal,False,2023,Fire,False
ICS,,metal_nonmetal,False,2023,Entrapment,False
IXE,,metal_nonmetal,False,2023,Other,False
KV9,AL,metal_nonmetal,False,2023,Fire,False
KV9,AL,metal_nonmetal,False,2023,Fire,False
LPF,UT,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
M2B,UT,metal_nonmetal,False,2023,Fire,False
M837,WY,metal_nonmetal,False,2023,Electrical,False
MVK,,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
MVK,,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
MVK,,metal_nonmetal,False,2023,Fire,False
MVK,UT,metal_nonmetal,False,2023,Fire,False
MVK,,metal_nonmetal,False,2023,Entrapment,False
MVK,AL,metal_nonmetal,False,2023,Fire,False
MVK,UT,metal_nonmetal,False,2023,Other,False
MVK,UT,metal_nonmetal,False,2023,Entrapment,False
MVK,UT,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
MVK,,metal_nonmetal,False,2023,Stepping or Kneeling on Object,False
MVK,UT,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
MVK,AL,metal_nonmetal,False,2023,Fire,False
MVK,,metal_nonmetal,False,2023,Electrical,False
MVK,UT,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
MVK,,metal_nonmetal,False,2023,Fire,False
MVK,,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
MVK,ME,metal_nonmetal,False,2023,Fire,False
P4D,MD,metal_nonmetal,False,2023,Entrapment,False
R052,MN,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
RL6,,metal_nonmetal,False,2023,Entrapment,False
S143,,metal_nonmetal,False,2023,Slip or Fall of Person,False
S956,AL,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
S956,NY,metal_nonmetal,False,2023,Fire,False
S956,ME,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
SB9,,metal_nonmetal,False,2023,Entrapment,False
T23,,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
T23,,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
U451,,metal_nonmetal,False,2023,Entrapment,False
UKL,SC,metal_nonmetal,False,2023,Fire,False
UKL,,metal_nonmetal,False,2023,Fire,False
VM3,,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
VM3,WY,metal_nonmetal,False,2023,Fire,False
VSV,,metal_nonmetal,False,2023,Entrapment,False
W314,ME,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
X142,,metal_nonmetal,False,2023,Explosives and Breaking Agents,False
X142,,metal_nonmetal,False,2023,Fire,False
X142,,metal_nonmetal,False,2023,Slip or Fall of Person,False
XYL,,metal_nonmetal,False,2023,Powered Haulage,False
Y064,UT,metal_nonmetal,False,2023,Entrapment,False
Y746,MN,metal_nonmetal,False,2023,Entrapment,False
YRL,WY,metal_nonmetal,False,2023,Fire,False
YSB,MT,metal_nonmetal,False,2023,Fire,False
Z132,UT,metal_nonmetal,False,2023,Falling / Rolling / Sliding Rock or Material,False
Z132,UT,metal_nonmetal,False,2023,Fire,False
Z132,UT,metal_nonmetal,False,2023,Slip or Fall of Person,False
Z17,UT,metal_nonmetal,False,2023,Slip or Fall of Person,False
0100003,AL,metal_nonmetal,False,2018,Entrapment,False
0100011,AL,metal_nonmetal,False,2018,Entrapment,False
0100011,AL,metal_nonmetal,False,2018,Slip or Fall of Person,False
0100011,AL,metal_nonmetal,False,2018,Electrical,False
0100011,AL,metal_nonmetal,False,2018,Entrapment,False
0100013,AL,metal_nonmetal,False,2018,Fire,False
0100027,AL,metal_nonmetal,False,2018,Machinery,False
0100027,AL,metal_nonmetal,False,2018,Entrapment,False
0100040,AL,metal_nonmetal,False,2018,Entrapment,False
0100040,AL,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0100040,AL,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0100043,AL,metal_nonmetal,False,2018,Powered Haulage,False
0100130,AL,metal_nonmetal,False,2018,Fire,False
0100634,AL,metal_nonmetal,False,2018,Electrical,False
0101138,AL,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0102014,AL,metal_nonmetal,False,2018,Entrapment,False
0102372,AL,metal_nonmetal,False,2018,Other,False
0102660,AL,metal_nonmetal,False,2018,Powered Haulage,False
0102743,AL,metal_nonmetal,False,2018,Entrapment,False
0102743,AL,metal_nonmetal,False,2018,Electrical,False
0102985,AL,metal_nonmetal,False,2018,Slip or Fall of Person,False
0103076,AL,metal_nonmetal,False,2018,Inundation,False
0103154,AL,metal_nonmetal,False,2018,Electrical,False
0103237,AL,metal_nonmetal,False,2018,Ignition or Explosion of Gas or Dust,False
0200024,CA,metal_nonmetal,False,2018,Electrical,False
0200024,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200024,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200024,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200024,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200024,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Ignition or Explosion of Gas or Dust,False
0200024,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200024,CA,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0200024,CA,metal_nonmetal,False,2018,Fire,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Fire,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Electrical,False
0200024,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200024,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200024,CA,metal_nonmetal,False,2018,Electrical,False
0200024,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200024,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Entrapment,False
0200024,CA,metal_nonmetal,False,2018,Inundation,False
0200024,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200112,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200112,CA,metal_nonmetal,False,2018,Entrapment,False
0200134,CA,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0200134,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200135,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200135,CA,metal_nonmetal,False,2018,Electrical,False
0200135,CA,metal_nonmetal,False,2018,Electrical,False
0200135,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200135,CA,metal_nonmetal,False,2018,"Fall of Face, Rib, Side or Highwall",False
0200135,CA,metal_nonmetal,False,2018,Electrical,False
0200135,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200135,CA,metal_nonmetal,False,2018,Entrapment,False
0200135,CA,metal_nonmetal,False,2018,Hoisting,False
0200135,CA,metal_nonmetal,False,2018,Electrical,False
0200137,CA,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0200137,CA,metal_nonmetal,False,2018,Fire,False
0200137,CA,metal_nonmetal,False,2018,Entrapment,False
0200137,CA,metal_nonmetal,False,2018,Entrapment,False
0200137,CA,metal_nonmetal,False,2018,Ignition or Explosion of Gas or Dust,False
0200137,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200137,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200137,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0200137,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200137,CA,metal_nonmetal,False,2018,Electrical,False
0200137,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200137,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0200137,CA,metal_nonmetal,False,2018,Entrapment,False
0200137,CA,metal_nonmetal,False,2018,Entrapment,False
0200137,CA,metal_nonmetal,False,2018,Fire,False
0200137,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200137,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200137,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200137,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0200137,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200137,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0200137,CA,metal_nonmetal,False,2018,Entrapment,False
0200144,CA,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0200144,CA,metal_nonmetal,False,2018,Machinery,False
0200144,CA,metal_nonmetal,False,2018,Entrapment,False
0200144,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200144,CA,metal_nonmetal,False,2018,Fire,False
0200144,CA,metal_nonmetal,False,2018,Inundation,False
0200144,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0200144,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0200144,CA,metal_nonmetal,False,2018,Electrical,False
0200144,CA,metal_nonmetal,False,2018,Electrical,False
0200144,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200144,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200144,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0200144,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0200144,CA,metal_nonmetal,False,2018,Fire,False
0200144,CA,metal_nonmetal,False,2018,Electrical,False
0200150,CA,metal_nonmetal,False,2018,Fire,False
0200150,CA,metal_nonmetal,False,2018,Inundation,False
0200150,CA,metal_nonmetal,False,2018,Fire,False
0200350,CA,metal_nonmetal,False,2018,Powered Haulage,False
0200826,CA,metal_nonmetal,False,2018,Fire,False
0200826,CA,metal_nonmetal,False,2018,Other,False
0201049,CA,metal_nonmetal,False,2018,Electrical,False
0201049,CA,metal_nonmetal,False,2018,Fire,False
0201049,CA,metal_nonmetal,False,2018,Electrical,False
0201049,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0201049,CA,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0201049,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0201049,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0201049,CA,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0202166,CA,metal_nonmetal,False,2018,Electrical,False
0202283,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0202367,CA,metal_nonmetal,False,2018,Fire,False
0202647,CA,metal_nonmetal,False,2018,Entrapment,False
0202742,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0202746,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0202746,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0202746,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0202891,CA,metal_nonmetal,False,2018,Fire,False
0203016,CA,metal_nonmetal,False,2018,"Fall of Face, Rib, Side or Highwall",False
0203016,CA,metal_nonmetal,False,2018,Other,False
0203060,CA,metal_nonmetal,False,2018,Fire,False
0203131,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0203131,CA,metal_nonmetal,False,2018,Fire,False
0203131,CA,metal_nonmetal,False,2018,Entrapment,False
0203131,CA,metal_nonmetal,False,2018,Inundation,False
0203131,CA,metal_nonmetal,False,2018,Entrapment,False
0203131,CA,metal_nonmetal,False,2018,Entrapment,False
0203131,CA,metal_nonmetal,False,2018,Entrapment,False
0203131,CA,metal_nonmetal,False,2018,Entrapment,False
0203131,CA,metal_nonmetal,False,2018,Slip or Fall of Person,False
0203131,CA,metal_nonmetal,False,2018,Fire,False
0203185,CA,metal_nonmetal,False,2018,Fire,False
0203199,CA,metal_nonmetal,False,2018,Electrical,False
0203270,CA,metal_nonmetal,False,2018,Entrapment,False
0203270,CA,metal_nonmetal,False,2018,Fire,False
0203280,CA,metal_nonmetal,False,2018,Powered Haulage,False
0203318,CA,metal_nonmetal,False,2018,Electrical,False
0203323,CA,metal_nonmetal,False,2018,Fire,False
0203331,CA,metal_nonmetal,False,2018,Fire,False
0203342,CA,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0203359,CA,metal_nonmetal,False,2018,Powered Haulage,False
0203359,CA,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0203369,CA,metal_nonmetal,False,2018,Fire,False
0300050,CO,metal_nonmetal,False,2018,Ignition or Explosion of Gas or Dust,False
0300098,CO,metal_nonmetal,False,2018,Electrical,False
0300256,CO,metal_nonmetal,False,2018,Electrical,False
0300257,CO,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0300257,CO,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0300257,CO,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0300257,CO,metal_nonmetal,False,2018,Electrical,False
0300257,CO,metal_nonmetal,False,2018,Slip or Fall of Person,False
0300299,CO,metal_nonmetal,False,2018,Fire,False
0300313,CO,metal_nonmetal,False,2018,Entrapment,False
0300426,CO,metal_nonmetal,False,2018,Other,False
0300464,CO,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0300855,CO,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0301240,CO,metal_nonmetal,False,2018,"Fall of Face, Rib, Side or Highwall",False
0301462,CO,metal_nonmetal,False,2018,Entrapment,False
0301696,CO,metal_nonmetal,False,2018,Fall of Roof or Back,False
0301741,CO,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0301741,CO,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0301813,CO,metal_nonmetal,False,2018,Electrical,False
0301818,CO,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0301818,CO,metal_nonmetal,False,2018,Electrical,False
0301981,CO,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0301985,CO,metal_nonmetal,False,2018,Powered Haulage,False
0302016,CO,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0302023,CO,metal_nonmetal,False,2018,Electrical,False
0302050,CO,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0302050,CO,metal_nonmetal,False,2018,Powered Haulage,False
0302050,CO,metal_nonmetal,False,2018,Hand Tools,False
0302050,CO,metal_nonmetal,False,2018,Hand Tools,False
0302050,CO,metal_nonmetal,False,2018,Fire,False
0400011,CT,metal_nonmetal,False,2018,Entrapment,False
0400023,CT,metal_nonmetal,False,2018,Electrical,False
0400034,CT,metal_nonmetal,False,2018,Fire,False
0400036,CT,metal_nonmetal,False,2018,Electrical,False
0400081,CT,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0400107,CT,metal_nonmetal,False,2018,Entrapment,False
0400119,CT,metal_nonmetal,False,2018,Electrical,False
0400119,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0400119,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0400119,CT,metal_nonmetal,False,2018,Fire,False
0400133,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0400133,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0400133,CT,metal_nonmetal,False,2018,Fire,False
0400167,CT,metal_nonmetal,False,2018,Electrical,False
0400167,CT,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0400191,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0400191,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0400196,CT,metal_nonmetal,False,2018,Fire,False
0400213,CT,metal_nonmetal,False,2018,Electrical,False
0400213,CT,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0400539,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0400555,CT,metal_nonmetal,False,2018,Entrapment,False
0400555,CT,metal_nonmetal,False,2018,Powered Haulage,False
0400726,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0400743,CT,metal_nonmetal,False,2018,Fire,False
0400743,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0400743,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0400743,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0400743,CT,metal_nonmetal,False,2018,Fire,False
0401680,CT,metal_nonmetal,False,2018,Electrical,False
0401690,CT,metal_nonmetal,False,2018,Electrical,False
0401769,CT,metal_nonmetal,False,2018,Fire,False
0401808,CT,metal_nonmetal,False,2018,Other,False
0401843,CT,metal_nonmetal,False,2018,Electrical,False
0401878,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0401878,CT,metal_nonmetal,False,2018,Other,False
0401888,CT,metal_nonmetal,False,2018,Entrapment,False
0401888,CT,metal_nonmetal,False,2018,Electrical,False
0401888,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0401888,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0401924,CT,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0401949,CT,metal_nonmetal,False,2018,Fire,False
0401984,CT,metal_nonmetal,False,2018,Fire,False
0402542,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0402542,CT,metal_nonmetal,False,2018,Ignition or Explosion of Gas or Dust,False
0402542,CT,metal_nonmetal,False,2018,Powered Haulage,False
0402542,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0402542,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0402542,CT,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0402542,CT,metal_nonmetal,False,2018,Fire,False
0402542,CT,metal_nonmetal,False,2018,Inundation,False
0402685,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0402774,CT,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0402774,CT,metal_nonmetal,False,2018,Fire,False
0402801,CT,metal_nonmetal,False,2018,Other,False
0402801,CT,metal_nonmetal,False,2018,Electrical,False
0402848,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0402964,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0402964,CT,metal_nonmetal,False,2018,Hand Tools,False
0402964,CT,metal_nonmetal,False,2018,Fire,False
0403031,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0404157,CT,metal_nonmetal,False,2018,Fire,False
0404410,CT,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0404602,CT,metal_nonmetal,False,2018,Other,False
0404614,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0404614,CT,metal_nonmetal,False,2018,Entrapment,False
0404614,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0404716,CT,metal_nonmetal,False,2018,Electrical,False
0404716,CT,metal_nonmetal,False,2018,Machinery,False
0404792,CT,metal_nonmetal,False,2018,Powered Haulage,False
0404950,CT,metal_nonmetal,False,2018,Electrical,False
0405075,CT,metal_nonmetal,False,2018,Electrical,False
0405108,CT,metal_nonmetal,False,2018,Entrapment,False
0405319,CT,metal_nonmetal,False,2018,Electrical,False
0405319,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0405319,CT,metal_nonmetal,False,2018,Powered Haulage,False
0405392,CT,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0405481,CT,metal_nonmetal,False,2018,Entrapment,False
0405502,CT,metal_nonmetal,False,2018,Slip or Fall of Person,False
0405503,CT,metal_nonmetal,False,2018,Entrapment,False
0405561,CT,metal_nonmetal,False,2018,"Fall of Face, Rib, Side or Highwall",False
0405635,CT,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
0405635,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0405677,CT,metal_nonmetal,False,2018,Entrapment,False
0405701,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0405742,CT,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0405908,CT,metal_nonmetal,False,2018,"Fall of Face, Rib, Side or Highwall",False
0500037,FL,metal_nonmetal,False,2018,Slip or Fall of Person,False
0500037,FL,metal_nonmetal,False,2018,Entrapment,False
0500037,FL,metal_nonmetal,False,2018,Powered Haulage,False
0500037,FL,metal_nonmetal,False,2018,Fire,False
0500344,FL,metal_nonmetal,False,2018,Slip or Fall of Person,False
0500344,FL,metal_nonmetal,False,2018,"Fall of Face, Rib, Side or Highwall",False
0500344,FL,metal_nonmetal,False,2018,Other,False
0500344,FL,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0500790,FL,metal_nonmetal,False,2018,Fire,False
0500864,FL,metal_nonmetal,False,2018,Fire,False
0500864,FL,metal_nonmetal,False,2018,Stepping or Kneeling on Object,False
0500954,FL,metal_nonmetal,False,2018,Inundation,False
0501902,FL,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0502256,FL,metal_nonmetal,False,2018,Slip or Fall of Person,False
0502256,FL,metal_nonmetal,False,2018,Powered Haulage,False
0502256,FL,metal_nonmetal,False,2018,Slip or Fall of Person,False
0502256,FL,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0502256,FL,metal_nonmetal,False,2018,Hoisting,False
0502256,FL,metal_nonmetal,False,2018,Slip or Fall of Person,False
0502256,FL,metal_nonmetal,False,2018,Entrapment,False
0502256,FL,metal_nonmetal,False,2018,Falling / Rolling / Sliding Rock or Material,False
0502256,FL,metal_nonmetal,False,2018,Fire,False
0502256,FL,metal_nonmetal,False,2018,Fire,False
0502256,FL,metal_nonmetal,False,2018,Electrical,False
0502666,FL,metal_nonmetal,False,2018,Explosives and Breaking Agents,False
